street,RMSE,MAE,R2
1 AVENUE,320.6316644292457,237.1957320690155,0.6408598901682532
10 AVENUE,621.9226933687294,415.9178330511537,0.3656016869070905
11 AVENUE,380.0661974710232,311.6497072216131,0.18201952101503083
111 STREET,58.4524282205824,43.26115910635248,0.7174262389684747
12 AVENUE,505.55427021380615,388.65874002146165,0.6983964064281408
14 AVENUE,67.14678233480059,40.21563365425862,0.6102750445962422
145 STREET BRIDGE,215.666525184106,149.33797318707857,0.5709612124984482
188 STREET,127.32676058479254,90.72362127853313,0.6800280525032845
2 AVENUE,472.21969297251525,358.14504724390366,0.4244143298570979
21 STREET,175.31862927668345,116.49484280890819,0.6918120185179166
26 AVENUE,83.40795040319914,58.35890438682154,0.7475753435482486
3 AVENUE,234.34490943244268,148.7221895731881,0.7873923855939546
31 AVENUE,53.610054242468934,40.96212793433148,0.5578360342301518
34 AVENUE,69.79747921372291,56.44738913110262,0.7761003218080286
39 AVENUE,81.0523507843706,53.14630157764142,0.451244957959653
4 AVENUE,252.59362420475293,168.86935457619288,0.4538247815539803
45 AVENUE,57.69102842652467,39.639434341088084,0.6797462749687113
47 AVENUE,30.42513769400764,21.11158916121953,0.609798494400174
48 STREET,156.2241790605719,114.47826931523342,0.6273127957894871
5 AVENUE,255.82817463862585,189.56941639666218,0.6868239510153955
58 STREET,234.43903350906146,176.14979388231149,0.1819769742225814
65 STREET,203.18593316227128,157.34454266948086,0.5249945515831957
7 AVENUE,287.43556920650326,180.9487743514094,0.7829646962560362
73 PLACE,48.397696322806404,39.01397187876147,0.5473842900927077
8 AVENUE,223.13950478438315,164.22583197836843,0.7856201942000589
80 STREET,126.25911559970454,93.22252243723949,0.6605250232401649
86 STREET,151.19805990491403,107.5878231992816,0.48160071795722426
9 AVENUE,323.20953920948864,257.8569290242731,0.46502429411589896
9 STREET,112.52858507235642,82.22675238570122,0.4148012002560695
AMBOY ROAD,133.1011742394163,84.24080319397699,0.5666254366035988
AMSTERDAM AVENUE,233.1273851430605,170.87841915457588,0.517230992147717
ARTHUR KILL ROAD,109.45616933276452,73.2209173720007,0.7161719211784461
ASTORIA BOULEVARD,472.15739891788337,312.4252679380652,0.31295745720846024
ATLANTIC AVENUE,260.72175351488505,192.2413723902864,0.5252742728811972
AUDUBON AVENUE,52.90138332698985,42.59515567158544,0.09766921541867246
AVENUE D,45.00516304592943,35.07973547868951,0.7656315801988414
AVENUE J,61.757385102718374,44.838526630900915,0.7431096287654123
AVENUE M,103.8555567772639,64.81711867451668,0.4649781169265714
AVENUE OF THE AMERICAS,398.89448665041544,333.5933479338091,0.34805482046793434
BAY PARKWAY,135.24251628502782,101.61066557721394,0.7068154279403414
BEACH 20 STREET,135.98486104659187,98.10004684731767,0.23777670098433945
BEDFORD AVENUE,95.77324993508674,66.41261633189328,0.8548262541360597
BEDFORD PARK BOULEVARD,56.91254575876075,40.87517590485802,0.6695556797092268
BELT PARKWAY,923.6927243907445,738.7274907751928,0.4966679520648093
BORDEN AVENUE BRIDGE,189.02335339612395,154.77667165685583,0.2895471200014482
BOSTON ROAD,290.9695767604522,169.00012995511872,0.4103864285265528
BROADWAY,188.60293029773672,135.97354663214267,0.5268370670862719
BROADWAY BRIDGE,382.95723534479015,288.5544855723124,0.2918385472480586
BRONXWOOD AVENUE,39.05109292949509,27.375501162865582,0.8156711781576882
BROOKLYN QUEENS EXPRESSWAY,1050.862497497115,816.0624579684638,-0.01866984896803703
BRUCKNER BOULEVARD,361.1441808519692,268.1720963991605,0.3083903547439143
BUSHWICK AVENUE,203.90809573159066,151.81398131558086,0.7371366155421546
