street,RMSE,MAE,R2
LONG ISLAND EXPRESSWAY,1059.774825629209,817.8965947077825,0.6439184785961638
LONGWOOD AVENUE,90.87311244936552,67.84637122930482,0.4623750285377184
MADISON AVENUE,271.29711135358,207.2853350307852,0.48388780208360216
MADISON AVENUE BRIDGE,282.36792812933004,205.15266733584195,0.44883633824994185
MADISON STREET,80.67810970870772,66.65993546330651,0.41799333368107194
MAIN STREET,234.71391362283305,179.94468605914238,0.3842283040157075
MAJOR DEEGAN EXPRESSWAY,699.3547162847428,561.6318900866386,0.5971617331379386
MANHATTAN AVENUE,57.50342025714694,48.34480379514045,0.04167116332655996
MANHATTAN BRIDGE,329.24259471860364,252.6183780979466,0.11869320531282601
MANOR ROAD,96.50068534982204,68.15163702333854,0.6482252057505231
MARATHON PARKWAY,54.22138574713209,37.20691659935566,0.6322976822696893
MARTLING AVENUE,168.08857418777063,118.06509667496348,0.6401595264777804
MERRICK BOULEVARD,176.8814340657662,123.22381263776842,0.6641042852596161
METROPOLITAN AVENUE,130.9387497288308,99.8976812677069,0.6258169659921403
MYRTLE AVENUE,76.40134873393089,60.08655962450751,0.57693565675076
NEPTUNE AVENUE,138.33486022524608,97.82746943615852,0.6068902506403253
NEW YORK AVENUE,95.58887556274036,69.14105806572493,0.07994678042582803
NORTH CHANNEL BRIDGE,148.23099418004335,111.29417832383832,0.7774222493973183
NORTH CONDUIT AVENUE,295.15399088398414,220.44651412963867,0.6597744494579632
NORTHERN BOULEVARD,272.4937985866025,186.57509369821258,0.601026600431736
OCEAN AVENUE,163.8788441086074,119.80030831659815,0.6210233405968404
OCEAN PARKWAY,388.33451356073056,301.31406327819826,0.15240890513926086
OCEAN TERRACE,101.66325459517108,68.9398804630725,0.4917754639780323
PARK AVENUE,223.91141886640855,160.51064418268956,0.5543184077319161
PARSONS BOULEVARD,82.63965243775347,60.37719076596773,0.6781545848546253
PELHAM BRIDGE,178.533149973418,132.24005628228187,0.6960299354122726
PELHAM PARKWAY,190.77767353641298,138.67946182934205,0.7842149455284455
PELHAM PARKWAY SOUTH,101.02658606679223,82.86325871502912,0.48040163417926807
PENNSYLVANIA AVENUE,237.84684966807822,168.62078081038555,0.29336402847234444
PROSPECT AVENUE,146.0016875672864,94.24185541231338,0.2596785449330047
PULASKI BRIDGE,272.9191830655648,201.32930094045358,0.5063143763090618
QUEENS BLVD,292.78055558376604,209.4952027214898,0.3546077086942234
QUEENS BOULEVARD,368.40773550530986,256.4662498495139,0.21393615055778703
RALPH AVENUE,96.56170890884843,73.22698037911461,0.8443053264787175
RANDALL AVENUE,700.4731854796865,574.1996831672136,0.14362615776194076
REMSEN AVENUE,78.34705073294775,59.313821251712625,0.6365756572731425
RICHMOND AVENUE,296.3847317854256,202.92422010060903,0.8241440807632762
RICHMOND ROAD,208.9607531642664,146.77014444240186,0.5258131848954913
RIKERS ISLAND BRIDGE,148.95714008028187,108.49479004826848,0.34637540582304316
RIVER AVENUE,45.798046608954124,33.20379019831563,0.7840219679740678
ROCKAWAY BEACH BOULEVARD,59.90553490585657,41.915135963757834,0.8289451434277344
ROCKAWAY BOULEVARD,645.3662048126889,513.3534727657543,0.24400527155893348
ROCKLAND AVENUE,110.03025650677263,77.50938678566926,0.7838109026958345
ROOSEVELT AVENUE,144.68067178429075,115.59777767936066,0.24469244996179795
ROOSEVELT AVENUE BRIDGE,110.19800997146385,71.95050070020888,0.7335665523130416
SEAGIRT BOULEVARD,194.63273855757097,133.42974499437412,0.6214177092135611
SEDGWICK AVENUE,111.01401790921291,80.54646255987154,0.4668671002836047
SMITH STREET,115.01084508135199,95.12678404415355,0.2973626839351712
SOUTH CONDUIT AVENUE,490.3145731017599,382.2757075665945,0.5851857960818501
SOUTHERN BLVD,52.24360215501944,39.99355177445845,0.6561765109383693
SOUTHERN BOULEVARD,294.5430154846037,207.77368792816623,0.2461215724132677
STATE STREET,155.81059483671424,125.44068319820663,0.10959152700796992
STEINWAY STREET,71.78431603007456,56.9018757991019,0.5288855265419357
SUNRISE HIGHWAY,350.23482534324717,242.6394120649858,0.767229675904218
SURF AVENUE,104.05987359012569,77.93800495630872,0.5482809641091926
SUTTER AVENUE,62.75579464523628,49.17277559222597,0.7317001882307759
